#PeakID	Chr	Start	End	Strand
28024	groupV	2088853	2089253	+
28025	groupV	2090002	2090402	+
28026	groupV	2092398	2092798	+
28027	groupV	2096399	2096799	+
28028	groupV	2097618	2098018	+
28029	groupV	2098116	2098516	+
28030	groupV	2099229	2099629	+
28031	groupV	2102257	2102657	+
28032	groupV	2103868	2104268	+
28033	groupV	2107263	2107663	+
28034	groupV	2115614	2116014	+
28035	groupV	2118349	2118749	+
28036	groupV	2121095	2121495	+
28037	groupV	2124152	2124552	+
28038	groupV	2125825	2126225	+
28039	groupV	2126790	2127190	+
28040	groupV	2128100	2128500	+
28041	groupV	2129086	2129486	+
28042	groupV	2129885	2130285	+
28043	groupV	2130992	2131392	+
28044	groupV	2134313	2135035	+
28045	groupV	2135271	2135671	+
28046	groupV	2136355	2136755	+
28047	groupV	2137353	2137753	+
28048	groupV	2140276	2140676	+
28049	groupV	2140806	2141206	+
28050	groupV	2141797	2142197	+
28051	groupV	2143108	2143508	+
28052	groupV	2145679	2146079	+
28053	groupV	2147044	2147444	+
28054	groupV	2148300	2148700	+
28055	groupV	2149684	2150084	+
28056	groupV	2151231	2151631	+
28057	groupV	2153002	2153402	+
28058	groupV	2161155	2161938	+
28059	groupV	2162211	2162611	+
28060	groupV	2165456	2165856	+
28061	groupV	2166850	2167250	+
28062	groupV	2167357	2167757	+
28063	groupV	2167847	2168247	+
28064	groupV	2169621	2170021	+
28065	groupV	2170038	2170438	+
28066	groupV	2171598	2171998	+
28067	groupV	2173060	2173460	+
28068	groupV	2174333	2174733	+
28069	groupV	2176588	2176988	+
28070	groupV	2179649	2180049	+
28071	groupV	2182459	2182859	+
28072	groupV	2190275	2190675	+
28073	groupV	2194105	2194505	+
28074	groupV	2200107	2200507	+
28075	groupV	2200887	2201287	+
28076	groupV	2201536	2201936	+
28077	groupV	2211581	2211981	+
28078	groupV	2214279	2214679	+
28079	groupV	2215978	2216378	+
28080	groupV	2217141	2217541	+
28081	groupV	2220420	2220820	+
28082	groupV	2223752	2224152	+
28083	groupV	2224622	2225022	+
28084	groupV	2226281	2226681	+
28085	groupV	2227864	2228264	+
28086	groupV	2230099	2230499	+
28087	groupV	2230517	2230917	+
28088	groupV	2233653	2234053	+
28089	groupV	2234323	2234723	+
28090	groupV	2238356	2238756	+
28091	groupV	2239128	2239528	+
28092	groupV	2241202	2241602	+
28093	groupV	2243612	2244012	+
28094	groupV	2246077	2246477	+
28095	groupV	2254208	2254608	+
28096	groupV	2255522	2255922	+
28097	groupV	2258568	2258968	+
28098	groupV	2261268	2261668	+
28099	groupV	2264083	2264483	+
28100	groupV	2275326	2275726	+
28101	groupV	2275772	2276172	+
28102	groupV	2276765	2277165	+
28103	groupV	2279298	2279698	+
28104	groupV	2282635	2283035	+
28105	groupV	2290656	2291056	+
28106	groupV	2292545	2292945	+
28107	groupV	2293751	2294151	+
28108	groupV	2296242	2296642	+
28109	groupV	2316680	2317080	+
28110	groupV	2319847	2320247	+
28111	groupV	2321851	2322251	+
28112	groupV	2323961	2324361	+
28113	groupV	2328167	2328567	+
28114	groupV	2329127	2329527	+
28115	groupV	2330345	2330745	+
28116	groupV	2331734	2332134	+
28117	groupV	2332933	2333333	+
28118	groupV	2346192	2346592	+
28119	groupV	2371883	2372283	+
28120	groupV	2385365	2385765	+
28121	groupV	2386241	2386641	+
28122	groupV	2387621	2388021	+
28123	groupV	2403119	2403519	+
28124	groupV	2406934	2407334	+
28125	groupV	2407967	2408367	+
28126	groupV	2410648	2411048	+
28127	groupV	2411703	2412103	+
28128	groupV	2413771	2414171	+
28129	groupV	2414346	2414746	+
28130	groupV	2420615	2421015	+
28131	groupV	2424089	2424489	+
28132	groupV	2425362	2425762	+
28133	groupV	2446651	2447051	+
28134	groupV	2500550	2500950	+
28135	groupV	2504131	2504531	+
28136	groupV	2506912	2507312	+
28137	groupV	2507861	2508261	+
28138	groupV	2508848	2509248	+
28139	groupV	2510521	2510921	+
28140	groupV	2513443	2513843	+
28141	groupV	2514582	2514982	+
28142	groupV	2518628	2519028	+
28143	groupV	2522660	2523060	+
28144	groupV	2526784	2527567	+
28145	groupV	2530713	2531113	+
28146	groupV	2532213	2532613	+
28147	groupV	2533873	2534273	+
28148	groupV	2536165	2536565	+
28149	groupV	2537071	2537471	+
28150	groupV	2538020	2538420	+
28151	groupV	2539662	2540062	+
28152	groupV	2541207	2541607	+
28153	groupV	2542592	2542992	+
28154	groupV	2547679	2548079	+
28155	groupV	2549621	2550021	+
28156	groupV	2553420	2553820	+
28157	groupV	2554343	2554743	+
28158	groupV	2558603	2559003	+
28159	groupV	2560330	2560730	+
28160	groupV	2562256	2562656	+
28161	groupV	2562979	2563379	+
28162	groupV	2563820	2564220	+
28163	groupV	2564772	2565172	+
28164	groupV	2566700	2567100	+
28165	groupV	2569059	2569459	+
28166	groupV	2574896	2575296	+
28167	groupV	2576139	2576539	+
28168	groupV	2577224	2577624	+
28169	groupV	2578199	2578599	+
28170	groupV	2579335	2579735	+
28171	groupV	2582947	2583731	+
28172	groupV	2587574	2587974	+
28173	groupV	2595796	2596196	+
28174	groupV	2596501	2596901	+
28175	groupV	2606090	2606490	+
28176	groupV	2619580	2619980	+
28177	groupV	2620429	2620829	+
28178	groupV	2632349	2632749	+
28179	groupV	2639583	2639983	+
28180	groupV	2659428	2659828	+
28181	groupV	2662015	2662415	+
28182	groupV	2663078	2663478	+
28183	groupV	2664502	2664902	+
28184	groupV	2665212	2665612	+
28185	groupV	2667769	2668169	+
28186	groupV	2668960	2669360	+
28187	groupV	2671091	2671491	+
28188	groupV	2675181	2675581	+
28189	groupV	2680039	2680439	+
28190	groupV	2682590	2682990	+
28191	groupV	2683066	2683466	+
28192	groupV	2689998	2690398	+
28193	groupV	2690597	2690997	+
28194	groupV	2693782	2694567	+
28195	groupV	2694681	2695081	+
28196	groupV	2696656	2697056	+
28197	groupV	2699656	2700056	+
28198	groupV	2700307	2700707	+
28199	groupV	2700886	2701286	+
28200	groupV	2702858	2703258	+
28201	groupV	2704241	2704641	+
28202	groupV	2705342	2705742	+
28203	groupV	2707399	2707799	+
28204	groupV	2707900	2708300	+
28205	groupV	2711538	2711938	+
28206	groupV	2714659	2715059	+
28207	groupV	2716578	2716978	+
28208	groupV	2721602	2722002	+
28209	groupV	2722104	2722504	+
28210	groupV	2722774	2723174	+
28211	groupV	2724639	2725039	+
28212	groupV	2726638	2727038	+
28213	groupV	2727782	2728182	+
28214	groupV	2728603	2729003	+
28215	groupV	2729648	2730048	+
28216	groupV	2730451	2730851	+
28217	groupV	2732986	2733386	+
28218	groupV	2735499	2735899	+
28219	groupV	2736353	2736753	+
28220	groupV	2748657	2749057	+
28221	groupV	2769806	2770206	+
28222	groupV	2775530	2775930	+
28223	groupV	2776154	2776554	+
28224	groupV	2779084	2779484	+
28225	groupV	2790892	2791292	+
28226	groupV	2801996	2802396	+
28227	groupV	2819887	2820287	+
28228	groupV	2820682	2821082	+
28229	groupV	2847416	2847816	+
28230	groupV	2855875	2856275	+
28231	groupV	2858541	2858941	+
28232	groupV	2867646	2868046	+
28233	groupV	2906611	2907011	+
28234	groupV	2923155	2923555	+
28235	groupV	2925372	2925772	+
28236	groupV	2927174	2927574	+
28237	groupV	2928848	2929248	+
28238	groupV	2929469	2929869	+
28239	groupV	2930256	2930656	+
28240	groupV	2930918	2931318	+
28241	groupV	2948705	2949105	+
28242	groupV	2949901	2950301	+
28243	groupV	2957924	2958324	+
28244	groupV	2967827	2968227	+
28245	groupV	2970706	2971106	+
28246	groupV	3000824	3001224	+
28247	groupV	3004067	3004467	+
28248	groupV	3011275	3011675	+
28249	groupV	3029493	3029893	+
28250	groupV	3030026	3030426	+
28251	groupV	3046310	3046710	+
28252	groupV	3047567	3047967	+
28253	groupV	3048620	3049020	+
28254	groupV	3052038	3052438	+
28255	groupV	3066810	3067210	+
28256	groupV	3070776	3071176	+
28257	groupV	3072191	3072591	+
28258	groupV	3073189	3073589	+
28259	groupV	3074511	3074911	+
28260	groupV	3078911	3079311	+
28261	groupV	3080848	3081248	+
28262	groupV	3081645	3082045	+
28263	groupV	3096651	3097051	+
28264	groupV	3106378	3106778	+
28265	groupV	3107949	3108349	+
28266	groupV	3112155	3112555	+
28267	groupV	3112627	3113027	+
28268	groupV	3116610	3117010	+
28269	groupV	3118024	3118424	+
28270	groupV	3121899	3122299	+
28271	groupV	3130755	3131155	+
28272	groupV	3151956	3152356	+
28273	groupV	3164946	3165346	+
28274	groupV	3166136	3166536	+
28275	groupV	3173232	3173632	+
28276	groupV	3175882	3176282	+
28277	groupV	3176614	3177014	+
28278	groupV	3182754	3183154	+
28279	groupV	3187193	3187593	+
28280	groupV	3206506	3206906	+
28281	groupV	3221057	3221457	+
28282	groupV	3228552	3228952	+
28283	groupV	3228955	3229355	+
28284	groupV	3236643	3237043	+
28285	groupV	3237820	3238220	+
28286	groupV	3238476	3238876	+
28287	groupV	3242373	3242773	+
28288	groupV	3246524	3246924	+
28289	groupV	3248237	3248637	+
28290	groupV	3251869	3252269	+
28291	groupV	3253524	3253924	+
28292	groupV	3267068	3267468	+
28293	groupV	3271595	3271995	+
28294	groupV	3277589	3277989	+
28295	groupV	3282446	3282846	+
28296	groupV	3292978	3293378	+
28297	groupV	3298812	3299212	+
28298	groupV	3329773	3330173	+
28299	groupV	3330241	3330641	+
28300	groupV	3332184	3332584	+
28301	groupV	3337530	3337930	+
28302	groupV	3344695	3345095	+
28303	groupV	3346037	3346437	+
28304	groupV	3349238	3349638	+
28305	groupV	3352072	3352472	+
28306	groupV	3353435	3353835	+
28307	groupV	3356738	3357138	+
28308	groupV	3379721	3380121	+
28309	groupV	3380558	3380958	+
28310	groupV	3381252	3381652	+
28311	groupV	3381742	3382142	+
28312	groupV	3392509	3392909	+
28313	groupV	3404681	3405081	+
28314	groupV	3405505	3405905	+
28315	groupV	3408473	3408873	+
28316	groupV	3409171	3409571	+
28317	groupV	3410473	3410873	+
28318	groupV	3413619	3414019	+
28319	groupV	3415893	3416293	+
28320	groupV	3417643	3418043	+
28321	groupV	3418469	3418869	+
28322	groupV	3420236	3420636	+
28323	groupV	3423281	3423681	+
28324	groupV	3424851	3425251	+
28325	groupV	3427276	3427676	+
28326	groupV	3431144	3431544	+
28327	groupV	3431671	3432071	+
28328	groupV	3434377	3434777	+
28329	groupV	3448373	3448773	+
28330	groupV	3452536	3452936	+
28331	groupV	3453523	3453923	+
28332	groupV	3474623	3475023	+
28333	groupV	3476062	3476462	+
28334	groupV	3477327	3477727	+
28335	groupV	3478691	3479091	+
28336	groupV	3486717	3487117	+
28337	groupV	3494449	3494849	+
28338	groupV	3496223	3496623	+
28339	groupV	3497937	3498660	+
28340	groupV	3498882	3499282	+
28341	groupV	3502999	3503399	+
28342	groupV	3504585	3504985	+
28343	groupV	3509249	3509649	+
28344	groupV	3511077	3511477	+
28345	groupV	3511732	3512132	+
28346	groupV	3513841	3514241	+
28347	groupV	3515100	3515500	+
28348	groupV	3517037	3517437	+
28349	groupV	3519545	3519945	+
28350	groupV	3520582	3520982	+
28351	groupV	3521454	3521854	+
28352	groupV	3522920	3523320	+
28353	groupV	3525312	3525712	+
28354	groupV	3525958	3526358	+
28355	groupV	3527321	3527721	+
28356	groupV	3529776	3530176	+
28357	groupV	3533306	3533706	+
28358	groupV	3535310	3535710	+
28359	groupV	3536082	3536482	+
28360	groupV	3537787	3538187	+
28361	groupV	3539068	3539468	+
28362	groupV	3540381	3540781	+
28363	groupV	3542715	3543115	+
28364	groupV	3545162	3545562	+
28365	groupV	3548954	3549354	+
28366	groupV	3550609	3551009	+
28367	groupV	3554154	3554554	+
28368	groupV	3558781	3559181	+
28369	groupV	3559489	3559889	+
28370	groupV	3560763	3561163	+
28371	groupV	3566171	3566571	+
28372	groupV	3567852	3568252	+
28373	groupV	3569165	3569565	+
28374	groupV	3571230	3571630	+
28375	groupV	3571983	3572383	+
28376	groupV	3572953	3573353	+
28377	groupV	3574883	3575283	+
28378	groupV	3580033	3580433	+
28379	groupV	3580672	3581072	+
28380	groupV	3581673	3582073	+
28381	groupV	3582673	3583073	+
28382	groupV	3583938	3584338	+
28383	groupV	3586132	3586532	+
28384	groupV	3589878	3590278	+
28385	groupV	3590532	3590932	+
28386	groupV	3591029	3591429	+
28387	groupV	3592905	3593305	+
28388	groupV	3596080	3596480	+
28389	groupV	3596926	3597326	+
28390	groupV	3598104	3598504	+
28391	groupV	3604153	3604553	+
28392	groupV	3612927	3613327	+
28393	groupV	3628073	3628473	+
28394	groupV	3632269	3632669	+
28395	groupV	3632837	3633237	+
28396	groupV	3633379	3633779	+
28397	groupV	3656566	3656966	+
28398	groupV	3658100	3658500	+
28399	groupV	3663794	3664194	+
28400	groupV	3665082	3665482	+
28401	groupV	3670190	3670590	+
28402	groupV	3672906	3673306	+
28403	groupV	3675476	3675876	+
28404	groupV	3676154	3676858	+
28405	groupV	3678396	3678796	+
28406	groupV	3678897	3679297	+
28407	groupV	3691054	3691454	+
28408	groupV	3693938	3694338	+
28409	groupV	3698058	3698458	+
28410	groupV	3701747	3702147	+
28411	groupV	3703648	3704048	+
28412	groupV	3705199	3705599	+
28413	groupV	3707177	3707577	+
28414	groupV	3714175	3714575	+
28415	groupV	3720235	3720635	+
28416	groupV	3733875	3734275	+
28417	groupV	3734580	3734980	+
28418	groupV	3736107	3736507	+
28419	groupV	3736746	3737146	+
28420	groupV	3740147	3740547	+
28421	groupV	3745732	3746132	+
28422	groupV	3754250	3754650	+
28423	groupV	3781890	3782290	+
28424	groupV	3790077	3790477	+
28425	groupV	3790498	3790898	+
28426	groupV	3792879	3793279	+
28427	groupV	3795491	3795891	+
28428	groupV	3796726	3797126	+
28429	groupV	3807064	3807464	+
28430	groupV	3807523	3807923	+
28431	groupV	3810196	3810596	+
28432	groupV	3812393	3812793	+
28433	groupV	3818838	3819238	+
28434	groupV	3856795	3857195	+
28435	groupV	3859391	3859791	+
28436	groupV	3861523	3861923	+
28437	groupV	3864799	3865199	+
28438	groupV	3867073	3867473	+
28439	groupV	3871872	3872272	+
28440	groupV	3872618	3873018	+
28441	groupV	3873290	3873690	+
28442	groupV	3874521	3874921	+
28443	groupV	3877049	3877449	+
28444	groupV	3877747	3878147	+
28445	groupV	3881087	3881487	+
28446	groupV	3882375	3882775	+
28447	groupV	3883194	3883594	+
28448	groupV	3883822	3884222	+
28449	groupV	3885757	3886157	+
28450	groupV	3888922	3889322	+
28451	groupV	3890245	3890645	+
28452	groupV	3893291	3893691	+
28453	groupV	3897747	3898147	+
28454	groupV	3898322	3898722	+
28455	groupV	3898946	3899346	+
28456	groupV	3899594	3900298	+
28457	groupV	3901242	3901642	+
28458	groupV	3902367	3902767	+
28459	groupV	3903003	3903403	+
28460	groupV	3903556	3903956	+
28461	groupV	3906029	3906429	+
28462	groupV	3906439	3906839	+
28463	groupV	3911825	3912225	+
28464	groupV	3913165	3913565	+
28465	groupV	3913743	3914143	+
28466	groupV	3915038	3915438	+
28467	groupV	3916194	3916594	+
28468	groupV	3918698	3919098	+
28469	groupV	3924855	3925255	+
28470	groupV	3927505	3927905	+
28471	groupV	3944564	3944964	+
28472	groupV	3945608	3946008	+
28473	groupV	3950599	3950999	+
28474	groupV	3951289	3951689	+
28475	groupV	3955927	3956327	+
28476	groupV	3958664	3959064	+
28477	groupV	3960344	3960744	+
28478	groupV	3963657	3964057	+
28479	groupV	3965322	3965722	+
28480	groupV	3971305	3971705	+
28481	groupV	3977739	3978139	+
28482	groupV	3980277	3980677	+
28483	groupV	3983470	3983870	+
28484	groupV	3988893	3989293	+
28485	groupV	3989722	3990122	+
28486	groupV	3990698	3991098	+
28487	groupV	3991362	3991762	+
28488	groupV	3993851	3994251	+
28489	groupV	3996549	3996949	+
28490	groupV	4000101	4000501	+
28491	groupV	4004142	4004542	+
28492	groupV	4007459	4007859	+
28493	groupV	4008470	4008870	+
28494	groupV	4011288	4011688	+
28495	groupV	4014698	4015098	+
28496	groupV	4020768	4021168	+
28497	groupV	4021715	4022115	+
28498	groupV	4028863	4029263	+
28499	groupV	4030033	4030433	+
28500	groupV	4032380	4032780	+
28501	groupV	4033286	4033686	+
28502	groupV	4073822	4074222	+
28503	groupV	4076995	4077395	+
28504	groupV	4079671	4080071	+
28505	groupV	4081539	4081939	+
28506	groupV	4083976	4084376	+
28507	groupV	4104769	4105169	+
28508	groupV	4117721	4118446	+
28509	groupV	4123249	4123649	+
28510	groupV	4123694	4124094	+
28511	groupV	4130788	4131188	+
28512	groupV	4154877	4155277	+
28513	groupV	4156693	4157093	+
28514	groupV	4157262	4157662	+
28515	groupV	4157711	4158111	+
28516	groupV	4159186	4159586	+
28517	groupV	4159785	4160185	+
28518	groupV	4164757	4165157	+
28519	groupV	4165819	4166219	+
28520	groupV	4169006	4169406	+
28521	groupV	4173960	4174360	+
28522	groupV	4176957	4177357	+
28523	groupV	4180621	4181021	+
28524	groupV	4185831	4186231	+
28525	groupV	4194730	4195130	+
28526	groupV	4203181	4203581	+
28527	groupV	4230116	4230516	+
28528	groupV	4231407	4231807	+
28529	groupV	4235636	4236036	+
28530	groupV	4241642	4242042	+
28531	groupV	4242972	4243372	+
28532	groupV	4243377	4243777	+
28533	groupV	4243922	4244658	+
28534	groupV	4247805	4248205	+
28535	groupV	4251082	4251482	+
28536	groupV	4251999	4252399	+
28537	groupV	4257323	4257723	+
28538	groupV	4258708	4259108	+
28539	groupV	4262613	4263013	+
28540	groupV	4263779	4264179	+
28541	groupV	4266297	4266697	+
28542	groupV	4267012	4267753	+
28543	groupV	4268755	4269155	+
28544	groupV	4274905	4275305	+
28545	groupV	4275536	4275936	+
28546	groupV	4307740	4308140	+
28547	groupV	4308339	4308739	+
28548	groupV	4308923	4309323	+
28549	groupV	4309738	4310138	+
28550	groupV	4311664	4312064	+
28551	groupV	4312349	4312749	+
28552	groupV	4312781	4313181	+
28553	groupV	4313337	4313737	+
28554	groupV	4315019	4315419	+
28555	groupV	4316071	4316471	+
28556	groupV	4316901	4317301	+
28557	groupV	4317638	4318038	+
28558	groupV	4334545	4334945	+
28559	groupV	4335011	4335411	+
28560	groupV	4337063	4337463	+
28561	groupV	4338058	4338458	+
28562	groupV	4345754	4346154	+
28563	groupV	4351058	4351458	+
28564	groupV	4351757	4352157	+
28565	groupV	4356706	4357106	+
28566	groupV	4360335	4360735	+
28567	groupV	4364212	4364612	+
28568	groupV	4366973	4367373	+
28569	groupV	4367396	4367796	+
28570	groupV	4368614	4369014	+
28571	groupV	4370932	4371332	+
28572	groupV	4371890	4372290	+
28573	groupV	4372696	4373096	+
28574	groupV	4374667	4375067	+
28575	groupV	4375341	4375741	+
28576	groupV	4376748	4377148	+
28577	groupV	4377803	4378203	+
28578	groupV	4381262	4381662	+
28579	groupV	4384552	4384952	+
28580	groupV	4385723	4386123	+
28581	groupV	4386998	4387398	+
28582	groupV	4387455	4387855	+
28583	groupV	4388666	4389066	+
28584	groupV	4392553	4392953	+
28585	groupV	4394922	4395322	+
28586	groupV	4395801	4396201	+
28587	groupV	4396924	4397324	+
28588	groupV	4398415	4398815	+
28589	groupV	4401101	4401501	+
28590	groupV	4401505	4401905	+
28591	groupV	4402106	4402506	+
28592	groupV	4404905	4405305	+
28593	groupV	4406713	4407113	+
28594	groupV	4411650	4412387	+
28595	groupV	4414794	4415194	+
28596	groupV	4424590	4424990	+
28597	groupV	4425042	4425442	+
28598	groupV	4425528	4425928	+
28599	groupV	4427863	4428263	+
28600	groupV	4429944	4430344	+
28601	groupV	4433912	4434312	+
28602	groupV	4435216	4435616	+
28603	groupV	4436043	4436443	+
28604	groupV	4437333	4437733	+
28605	groupV	4439996	4440396	+
28606	groupV	4441412	4441812	+
28607	groupV	4448422	4448822	+
28608	groupV	4451356	4451756	+
28609	groupV	4452894	4453294	+
28610	groupV	4454198	4454598	+
28611	groupV	4455268	4455668	+
28612	groupV	4456930	4457330	+
28613	groupV	4464374	4464774	+
28614	groupV	4466055	4466455	+
28615	groupV	4467898	4468298	+
28616	groupV	4469261	4469661	+
28617	groupV	4472102	4472502	+
28618	groupV	4473095	4473495	+
28619	groupV	4479934	4480334	+
28620	groupV	4482605	4483005	+
28621	groupV	4508781	4509181	+
28622	groupV	4520479	4520879	+
28623	groupV	4526664	4527064	+
28624	groupV	4527631	4528031	+
28625	groupV	4531555	4531955	+
28626	groupV	4535747	4536147	+
28627	groupV	4536505	4536905	+
28628	groupV	4539504	4539904	+
28629	groupV	4541790	4542190	+
28630	groupV	4543779	4544179	+
